,si,negociación,cambio,maduro,oposición,país,sanciones,política,gob,puede,gobierno,venezuela,vzla,problema,diésel,pues,políticos,crisis,estrategia,elección,político,ahora,acuerdos,usa,hoy,población,gente,poder,sino,condiciones,siempre,cambios,ser,votar,gracias,lucha,aunque,confianza,hace,claro,negociar,proceso,menos,frente,moneda,sector,participación,mismo,vida,guaidó,cualquier,abstención,tiempo,internacional,sólo,va,elecciones,capacidad,parte,negociaciones,¿qué,parece,partes,posibilidad,divisas,resolver,ayuda,control,hacer,acuerdo,economía,interna,mayoría,humanitarios,debe,biden,allá,puedes,opo,importante,mientras,todas,evento,realidad,humanitaria,apertura,pob,real,éxito,producción,instituciones,acción,decisión,abastecimiento,obvio,resultado,tema,tener,países,ninguna,tweet_tokenized
221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['la', 'otra', 'pregunta', 'es', '¿qué', 'papel', 'jugará', 'usa', 'frente', 'la', 'oposición', 'realmente', 'va', 'acompañando', 'la', 'posición', 'de', 'guaidó', 'de', 'no', 'negociar', 'nada', 'menos', 'que', 'una', 'elección', 'presidencial', 'innegociable', 'terminará', 'presionando', 'guaidó', 'avanzar', 'en', 'negociaciones', 'puntuales', 'para', 'destrabar', 'el', 'juego']"
222,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['en', 'realidad', 'guaidó', 'sabe', 'que', 'maduro', 'no', 'entregará', 'su', 'poder', 'lo', 'pide', 'como', 'un', 'mecanismo', 'subterfugio', 'para', 'mantener', 'su', 'rechazo', 'cualquier', 'negociación', 'con', 'el', 'pero', 'sin', 'el', 'costo', 'perceptual', 'de', 'negarse', 'públicamente']"
223,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['la', 'pregunta', 'es', 'hasta', 'dónde', 'puede', 'llegar', 'esa', 'negociación', 'guaidó', 'parte', 'pidiendo', 'todo', 'maduro', 'ofreciendo', 'nada', 'si', 'ese', 'es', 'el', 'requerimiento', '¿está', 'guaidó', 'preparado', 'para', 'entender', 'que', 'no', 'tiene', 'poder', 'de', 'negociación', 'para', 'pedir', 'todo', 'estará', 'dispuesto', 'ceder', 'hacia', 'acuerdos', 'parciales']"
224,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"['decide', 'entonces', 'guaidó', 'triangular', 'políticamente', 'el', 'problema', 'una', 'decisión', 'inteligente', 'para', 'tratar', 'de', 'contrarrestar', 'el', 'éxito', 'de', 'sus', 'adversarios', 'internos', 'circunstanciales', 'lo', 'hace', 'abriéndose', 'la', 'negociación', 'directa', 'con', 'maduro', 'un', 'avance', 'importante', 'porque', 'lo', 'otro', 'es', 'pulverizante']"
225,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"['es', 'perfectamente', 'racional', 'su', 'decisión', 'considerando', 'que', 'la', 'respuesta', 'inmediata', 'de', 'europa', 'incluso', 'la', 'administración', 'biden', 'fue', 'receptiva', 'al', 'gesto', 'de', 'maduro', 'en', 'esa', 'negociación', 'para', 'guaidó', 'sería', 'muy', 'difícil', 'bloquear', 'una', 'negociación', 'sin', 'tener', 'alguna', 'opción', 'alternativa', 'que', 'no', 'hay']"
226,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['parece', 'evidente', 'que', 'la', 'decisión', 'autónoma', 'de', 'capriles', 'otros', 'opositores', 'de', 'negociar', 'mejoras', 'en', 'condiciones', 'electorales', 'incorporación', 'de', 'opositores', 'pura', 'sangre', 'en', 'cne', 'obligo', 'guaidó', 'abandonar', 'su', 'estrategia', 'inicial', 'de', 'rechazar', 'cualquier', 'negociación', 'con', 'maduro']"
227,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"['pero', 'cambio', 'de', 'eso', 'nunca', 'estaría', 'dispuesto', 'entregar', 'su', 'cabeza', 'eso', 'sería', 'una', 'decisión', 'irracional', 'cómo', 'resulta', 'obvio', 'una', 'elección', 'presidencial', 'competitiva', 'antes', 'del', 'teniendo', 'maduro', 'de', 'aceptación', 'es', 'equivalente', 'entregar', 'el', 'poder', 'la', 'probabilidad', 'ahí', 'es', 'cero']"
228,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['en', 'una', 'medición', 'de', 'fuerzas', 'de', 'las', 'partes', 'en', 'conflicto', 'resulta', 'evidente', 'que', 'maduro', 'estará', 'dispuesto', 'ceder', 'algunas', 'cosas', 'para', 'obtener', 'otras', 'que', 'valen', 'más', 'para', 'él', 'cierto', 'reconocimiento', 'flexibilización', 'de', 'sanciones', 'rescate', 'de', 'la', 'relación', 'con', 'europa', 'vía', 'de', 'contacto', 'con', 'usa']"
229,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['la', 'única', 'manera', 'de', 'que', 'una', 'negociación', 'de', 'este', 'tipo', 'avance', 'es', 'medir', 'exactamente', 'tu', 'poder', 'de', 'negociación', 'el', 'del', 'adversario', 'calibrar', 'muy', 'bien', 'que', 'puedes', 'lograr', 'con', 'tu', 'fuerza', 'que', 'no', 'pues', 'si', 'sobredimensionas', 'tus', 'expectativas', 'lo', 'único', 'que', 'obtendrás', 'es', 'frustración']"
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"['el', 'segundo', 'aprendizaje', 'que', 'se', 'hubiera', 'podido', 'tener', 'hace', 'tiempo', 'leyendo', 'cualquier', 'libro', 'básico', 'de', 'negociaciones', 'es', 'que', 'no', 'puedes', 'exigir', 'un', 'todo', 'nada', 'ni', 'esperar', 'que', 'tu', 'adversario', 'salga', 'peor', 'de', 'cómo', 'estaba', 'conflicto', 'existencial', 'pues', 'el', 'escenario', 'de', 'éxito', 'es', 'vacío']"
231,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['lo', 'que', 'también', 'ocurrirá', 'sin', 'la', 'menor', 'duda', 'es', 'que', 'la', 'oposición', 'institucional', 'se', 'verá', 'obligada', 'negociar', 'con', 'la', 'dirigencia', 'regional', 'de', 'sus', 'propios', 'partidos', 'su', 'líder', 'natural', 'proclives', 'la', 'elección', 'de', 'gob', 'alcaldes', 'pues', 'de', 'lo', 'contrario', 'perderán', 'el', 'control', 'del', 'proceso']"
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['finalmente', 'parece', 'que', 'las', 'partes', 'chocaron', 'contra', 'la', 'incómoda', 'realidad', 'de', 'que', 'la', 'estrategia', 'seguida', 'hasta', 'ahora', 'de', 'ignorar', 'al', 'adversario', 'no', 'era', 'buena', 'idea', 'terminan', 'entendiendo', 'que', 'la', 'única', 'manera', 'de', 'avanzar', 'aunque', 'sea', 'muy', 'lentamente', 'es', 'negociar', 'con', 'ese', 'adversario']"
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['lo', 'que', 'nos', 'hace', 'fuertes', 'es', 'reconocer', 'nuestra', 'fragilidad”', 'irene', 'vallejo']"
234,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['nadie', 'va', 'una', 'negociación', 'esperando', 'quedar', 'peor', 'de', 'lo', 'que', 'entró', 'sólo', 'se', 'puede', 'ser', 'exitoso', 'si', 'se', 'logran', 'acuerdos', 'en', 'los', 'que', 'todas', 'la', 'partes', 'sienten', 'que', 'ganaron', 'más', 'de', 'lo', 'que', 'cedieron', 'establecer', 'una', 'condición', 'de', 'éxito', 'que', 'depende', 'de', 'la', 'destrucción', 'del', 'otro', 'es', 'garantía', 'de', 'fracaso']"
235,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"['la', 'negociación', 'es', 'una', 'ruta', 'clave', 'para', 'avanzar', 'en', 'la', 'solución', 'de', 'la', 'crisis', 'pero', 'el', 'éxito', 'dependerá', 'de', 'entender', 'las', 'fuerzas', 'de', 'las', 'partes', 'afinar', 'expectativas', 'de', 'lo', 'que', 'se', 'puede', 'lograr', 'en', 'ella', 'resulta', 'obvio', 'que', 'el', 'inicio', 'debe', 'ser', 'sobre', 'acuerdos', 'parciales', 'donde', 'todos', 'ganan']"
236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['más', 'allá', 'de', 'emociones', 'deseos', 'compartidos', 'están', 'las', 'realidades', 'fuerza', 'capacidad', 'de', 'negociación', 'no', 'hay', 'que', 'ser', 'muy', 'perspicaz', 'para', 'entender', 'que', 'hay', 'espacios', 'para', 'negociar', 'algunas', 'cosas', 'relevantes', 'que', 'permitan', 'la', 're', 'articulación', 'opositora', 'pero', 'no', 'aún', 'el', 'plato', 'principal']"
237,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['la', 'mayoría', 'de', 'los', 'vzlanos', 'queremos', 'cambio', 'rescatar', 'democracia', 'reinstitucionalizar', 'pero', 'es', 'obvio', 'que', 'la', 'opo', 'no', 'tiene', 'hoy', 'la', 'fuerza', 'suficiente', 'para', 'plantear', 'una', 'negociación', 'todo', 'nada', 'no', 'se', 'trata', 'de', 'deseos', 'sino', 'de', 'realidades', 'repetir', 'la', 'receta', 'te', 'llevará', 'al', 'mismo', 'plato', 'vacío']"
238,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['¿gana', 'algo', 'el', 'gob', 'con', 'las', 'cesiones', 'en', 'el', 'cne', 'claro', 'que', 'si', 'si', 'no', 'no', 'te', 'hubiera', 'dado', 'nada', 'porque', 'la', 'capacidad', 'para', 'presionarlo', 'hoy', 'es', 'nula', '¿o', 'tú', 'ves', 'algo', 'que', 'lo', 'amenace', 'distinto', 'estos', 'dos', 'años', 'la', 'pregunta', 'es', 'si', 'eres', 'capaz', 'de', 'aprovechar', 'mejor', 'que', 'él', 'lo', 'que', 'tu', 'también', 'ganas']"
239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['todos', 'tiene', 'derecho', 'dudar', 'del', 'cne', 'yo', 'ni', 'siquiera', 'dudo', 'estoy', 'seguro', 'que', 'no', 'es', 'suficiente', 'la', 'pregunta', 'es', 'si', 'no', 'juegas', 'con', 'el', 'árbitro', 'patuleco', '¿qué', 'haces', 'lo', 'mismo', 'que', 'en', 'presidencial', 'parlamentarias', '¿es', 'decir', 'nada', 'entonces', 'queda', 'claro', 'el', 'resultado', '¿o', 'esperas', 'milagros']"
240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['jorgepinturas', 'edurodriguezg', 'te', 'entiendo', 'muy', 'bien', 'se', 'necesita', 'capacidad', 'de', 'pensamiento', 'abstracto', 'así', 'se', 'llama', 'si', 'no', 'es', 'imposible', 'entenderlo']"
241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['lo', 'claro', 'es', 'que', 'ningún', 'líder', 'partido', 'que', 'no', 'tenga', 'opciones', 'de', 'articulación', 'nacional', 'que', 'se', 'sienta', 'confortable', 'con', 'mantener', 'el', 'status', 'quo', 'que', 'los', 'mantiene', 'en', 'poder', 'externo', 'maduro', 'en', 'poder', 'interno', 'va', 'apoyar', 'una', 'elección', 'ni', 'que', 'el', 'cne', 'lo', 'presida', 'josé', 'gregorio', 'hernández']"
242,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['¿y', 'participar', 'permitirá', 'la', 'oposición', 'sacar', 'maduro', 'del', 'poder', 'claro', 'que', 'no', 'te', 'van', 'dejar', 'pero', 'podrás', 'articular', 'tu', 'lucha', 'abrir', 'espacio', 'nuevos', 'liderazgos', 'mover', 'gente', 'la', 'calle', 'crear', 'disposición', 'de', 'lucha', 'es', 'bastante', 'más', 'que', 'quedarte', 'rascándote', 'la', 'barriga', 'en', 'el', 'sofá']"
243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['¿cuál', 'es', 'entonces', 'la', 'propuesta', 'alternativa', 'si', 'se', 'rechaza', 'cualquier', 'participación', 'electoral', 'incluso', 'desventajosa', 'no', 'te', 'lo', 'tienes', 'que', 'imaginar', 'es', 'lo', 'mismo', 'que', 'haberse', 'abstenido', 'hasta', 'ahora', 'quedarse', 'en', 'el', 'más', 'rotundo', 'vacío']"
244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"['cuando', 'te', 'dicen', 'que', 'es', 'absurdo', 'votar', 'en', 'condiciones', 'desventajosas', 'te', 'explican', '¿cuál', 'es', 'la', 'alternativa', '¿te', 'cuentan', 'cuál', 'fue', 'el', 'resultado', 'de', 'abstenerse', 'no', 'tener', 'nada', 'más', 'en', 'la', 'bola', 'te', 'lo', 'cuento', 'yo', 'ningún', 'líder', 'opositor', 'hoy', 'está', 'más', 'de', 'puntos', 'de', 'maduro', 'él', 'sigue', 'en', 'poder']"
245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['¿es', 'el', 'nuevo', 'cne', 'una', 'señal', 'de', 'condiciones', 'transparentes', 'elecciones', 'equilibradas', 'obvio', 'que', 'no', 'pero', 'si', 'es', 'una', 'flexibilización', 'que', 'abre', 'rendijas', 'para', 'seguir', 'luchando', 'el', 'dilema', 'no', 'es', 'votar', 'no', 'votar', 'sino', 'seguir', 'la', 'lucha', 'permitir', 'pasivamente', 'que', 'terminen', 'de', 'destruirte']"
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['la', 'razón', 'es', 'simple', 'aún', 'cuando', 'no', 'hay', 'condiciones', 'democráticas', 'la', 'alternativa', 'votar', 'tratar', 'de', 'construir', 'un', 'momentum', 'de', 'lucha', 'articulación', 'en', 'adversidad', 'es', 'una', 'estrategia', 'pasiva', 'fracasada', 'de', 'abstención', 'que', 'ya', 'pulverizó', 'la', 'conexión', 'entre', 'líderes', 'partidos', 'gente']"
247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['más', 'allá', 'de', 'las', 'redes', 'sociales', 'en', 'abril', 'las', 'opiniones', 'sobre', 'participar', 'en', 'las', 'regionales', 'dividían', 'al', 'país', 'en', 'partes', 'iguales', 'las', 'condiciones', 'electorales', 'explican', 'rechazo', 'la', 'necesidad', 'de', 'articular', 'la', 'lucha', 'la', 'aceptación', 'pero', 'cree', 'que', 'los', 'partidos', 'opo', 'deben', 'llamar', 'votar']"
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['juanchoba', 'tú', 'bobo', 'pero', 'en', 'tu', 'caso', 'es', 'cierto']"
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['juliooliveros', 'bingo', 'entendiste', 'perfecto', 'el', 'símil']"
250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['lmld', '¿y', 'te', 'pareció', 'un', 'buen', 'líder', 'para', 'el', 'país']"
251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['dijon', 'que', 'tú', 'no', 'me', 'conozcas', 'no', 'tiene', 'importancia', 'es', 'perfectamente', 'normal', 'no', 'tienes', 'porque', 'conocerme', 'pero', 'que', 'tú', 'sigas', 'alguien', 'que', 'no', 'sabes', 'quien', 'es”', 'que', 'hace', 'análisis', 'político', 'económico', 'con', 'un', 'millón', 'medio', 'de', 'seguidores', 'si', 'debería', 'sonarte', 'un', 'poco', 'más', 'extraño', 'digo', 'yo']"
252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['más', 'allá', 'de', 'las', 'pasiones', 'hay', 'un', 'hecho', 'concreto', 'los', 'liderazgos', 'opositores', 'chavistas', 'están', 'empatados', 'en', 'la', 'nada', 'se', 'rescata', 'la', 'esperanza', 'con', 'una', 'propuesta', 'distinta', 'sólo', 'habrá', 'que', 'esperar', 'lo', 'inevitable', 'otro', 'outsider', 'esta', 'vez', 'no', 'sabes', 'si', 'bueno', 'malo', 'tuyo', 'de', 'los', 'otros']"
253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['ud', 'recomienda', 'no', 'hacer', 'nada', 'como', 'hasta', 'ahora', 'dejar', 'que', 'la', 'oposición', 'desaparezca', 'cómo', 'está', 'desapareciendo', 'sin', 'ningún', 'rol', 'que', 'cumplir', 'en', 'la', 'sociedad', 'venezolana', '¿o', 'tienes', 'una', 'propuesta', 'distinta', 'lo', 'que', 'está', 'la', 'vista', 'de', 'todos']"
